IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
79.72.70.39,443,true,FRA,Europe,Frankfurt,274,0.89
18.153.95.102,443,true,FRA,Europe,Frankfurt,178,0.88
132.226.209.113,443,true,FRA,Europe,Frankfurt,274,0.88
141.148.238.135,443,true,FRA,Europe,Frankfurt,181,0.87
31.129.48.139,443,true,LED,Europe,Saint Petersburg,146,0.86
141.147.111.84,443,true,FRA,Europe,Frankfurt,285,0.84
144.24.191.54,443,true,FRA,Europe,Frankfurt,250,0.83
79.72.72.238,443,true,FRA,Europe,Frankfurt,279,0.83
2.59.183.219,443,true,AMS,Europe,Amsterdam,1228,0.83
152.70.55.73,443,true,FRA,Europe,Frankfurt,177,0.81
138.2.145.214,443,true,FRA,Europe,Frankfurt,257,0.80
2.59.183.210,443,true,AMS,Europe,Amsterdam,174,0.80
89.168.127.63,443,true,FRA,Europe,Frankfurt,248,0.79
79.72.84.171,443,true,FRA,Europe,Frankfurt,275,0.79
141.148.229.102,443,true,FRA,Europe,Frankfurt,228,0.78
132.145.11.245,443,true,FRA,Europe,Frankfurt,310,0.78
130.162.191.231,443,true,FRA,Europe,Frankfurt,279,0.78
2.59.183.53,443,true,AMS,Europe,Amsterdam,184,0.76
138.2.135.77,443,true,FRA,Europe,Frankfurt,263,0.75
18.153.91.91,443,true,FRA,Europe,Frankfurt,162,0.75
141.147.83.67,443,true,FRA,Europe,Frankfurt,189,0.75
2.59.183.42,443,true,AMS,Europe,Amsterdam,190,0.75
141.144.207.206,443,true,FRA,Europe,Frankfurt,206,0.74
130.162.251.27,443,true,AMS,Europe,Amsterdam,257,0.74
2.59.183.26,443,true,AMS,Europe,Amsterdam,181,0.74
193.123.176.52,443,true,FRA,Europe,Frankfurt,276,0.74
141.148.233.100,443,true,FRA,Europe,Frankfurt,186,0.71
67.226.223.82,443,true,LHR,Europe,London,193,0.71
130.162.177.3,443,true,FRA,Europe,Frankfurt,274,0.70
140.238.81.65,443,true,FRA,Europe,Frankfurt,271,0.69
132.226.213.67,443,true,FRA,Europe,Frankfurt,274,0.69
130.162.179.173,443,true,FRA,Europe,Frankfurt,313,0.69
129.159.243.219,443,true,FRA,Europe,Frankfurt,260,0.68
141.144.197.83,443,true,FRA,Europe,Frankfurt,1281,0.68
2.59.183.181,443,true,AMS,Europe,Amsterdam,196,0.68
132.226.195.85,443,true,FRA,Europe,Frankfurt,263,0.65
193.123.180.129,443,true,FRA,Europe,Frankfurt,285,0.64
138.3.245.53,443,true,FRA,Europe,Frankfurt,263,0.64
140.238.212.95,443,true,ZRH,Europe,Zurich,170,0.63
130.162.174.196,443,true,FRA,Europe,Frankfurt,279,0.63
138.2.178.133,443,true,FRA,Europe,Frankfurt,263,0.63
67.226.223.182,443,true,LHR,Europe,London,180,0.63
67.226.223.32,443,true,LHR,Europe,London,194,0.63
158.180.16.197,443,true,FRA,Europe,Frankfurt,264,0.63
89.168.80.149,443,true,FRA,Europe,Frankfurt,257,0.63
130.162.181.173,443,true,FRA,Europe,Frankfurt,276,0.63
